x,y,z,distance,label
-49,-38,-7,0,0
-49,-38,-7,2.236067977,0
-50,-38,-9,1,0
-51,-38,-9,1,0
-51,-38,-8,1,0
-51,-38,-7,1.414213562,0
-52,-37,-7,1.732050808,0
-51,-38,-6,1.414213562,0
-52,-38,-7,2.236067977,0
-51,-38,-9,2.236067977,0
-50,-38,-7,2.449489743,0
-51,-37,-5,1.414213562,0
-51,-38,-6,2.236067977,0
-50,-38,-8,3.16227766,0
-50,-37,-5,3,0
-53,-37,-5,1.414213562,0
-53,-38,-6,6.92820323,0
-49,-34,-2,13.60147051,0
-53,-39,-14,2.236067977,0
-52,-39,-16,7.483314774,0
-48,-37,-10,1.414213562,0
-48,-38,-9,8.485281374,0
-54,-38,-15,5.916079783,0
-49,-37,-12,4.123105626,0
-51,-39,-15,5.385164807,0
-51,-37,-10,1,0
-51,-36,-10,4,0
-47,-36,-10,7.874007874,0
-50,-38,-17,6.403124237,0
-45,-38,-13,5.099019514,0
-50,-38,-12,4.472135955,0
-48,-38,-16,3.605551275,0
-48,-36,-13,9.16515139,0
-56,-40,-15,6.164414003,0
-51,-37,-13,1.414213562,0
-50,-36,-13,5.196152423,0
-53,-39,-16,3.31662479,0
-50,-38,-15,5,0
-45,-38,-15,6.164414003,0
-44,-39,-21,7.071067812,0
-49,-39,-26,7.280109889,0
-51,-39,-19,7.280109889,0
-44,-37,-19,8.062257748,0
-52,-36,-19,5.099019514,0
-55,-37,-15,8.660254038,0
-50,-36,-8,3.16227766,0
-49,-33,-8,4.242640687,0
-49,-36,-11,8.306623863,0
-51,-37,-19,2.449489743,0
-50,-36,-17,2.236067977,0
-51,-38,-17,1.732050808,0
-50,-37,-16,3,0
-50,-37,-19,1,0
-50,-38,-19,2.236067977,0
-48,-37,-19,1,0
-48,-37,-18,1.414213562,0
-48,-38,-19,1,0
-48,-37,-19,1,0
-49,-37,-19,3,0
-51,-38,-21,3,0
-51,-38,-18,3.16227766,0
-48,-37,-18,3.31662479,0
-47,-38,-15,3,0
-49,-37,-17,1.414213562,0
-48,-37,-18,1.414213562,0
-49,-38,-18,2.449489743,0
-51,-37,-17,1.414213562,0
-50,-37,-18,3.16227766,0
-50,-36,-15,1.414213562,0
-50,-37,-16,2,0
-50,-37,-18,1.414213562,0
-51,-37,-19,3.16227766,0
-50,-37,-16,2.449489743,0
-49,-38,-18,1,0
-48,-38,-18,3.31662479,0
-47,-37,-15,2.449489743,0
-48,-38,-17,2.828427125,0
-50,-38,-19,3,0
-47,-38,-19,2.449489743,0
-46,-39,-21,4.898979486,0
-48,-37,-17,5.477225575,0
-47,-35,-12,5.099019514,0
-51,-38,-13,2.449489743,0
-52,-36,-14,3.741657387,0
-49,-37,-16,2.236067977,0
-51,-38,-16,3,0
-52,-36,-14,2.449489743,0
-53,-37,-16,3.16227766,0
-50,-36,-16,2.236067977,0
-49,-36,-14,4.123105626,0
-51,-38,-17,1.732050808,0
-50,-37,-16,2.449489743,0
-49,-38,-18,1.414213562,0
-50,-38,-19,2.236067977,0
-49,-38,-17,1.414213562,0
-50,-38,-16,1.414213562,0
-49,-37,-16,1.414213562,0
-48,-37,-15,1.414213562,0
-49,-38,-15,1.414213562,0
-49,-37,-16,1.414213562,0
-49,-38,-15,1,0
-49,-38,-16,1,0
-48,-38,-16,1.414213562,0
-47,-38,-17,3.741657387,0
-50,-37,-15,0,0
-50,-37,-15,1.414213562,0
-51,-37,-16,1.732050808,0
-50,-36,-15,2.236067977,0
-52,-37,-15,2,0
-52,-37,-17,2.236067977,0
-51,-37,-15,1.414213562,0
-50,-36,-15,2.449489743,0
-51,-38,-16,2.449489743,0
-49,-37,-15,1.414213562,0
-49,-38,-16,2.236067977,0
-47,-38,-17,3.16227766,0
-50,-38,-16,2,0
-48,-38,-16,1,0
-49,-38,-16,1.732050808,0
-50,-37,-15,0,0
-50,-37,-15,1.414213562,0
-49,-37,-16,1,0
-49,-38,-16,1,0
-49,-38,-15,1.414213562,0
-50,-38,-16,1,0
-50,-38,-17,1.414213562,0
-49,-38,-16,1,0
-49,-38,-15,0,0
-49,-38,-15,1,1
-49,-38,-16,0,1
-49,-38,-16,0,1
-49,-38,-16,0,1
-49,-38,-16,1,1
-48,-38,-16,1,1
-48,-38,-17,3.16227766,1
-51,-37,-17,5.385164807,1
-54,-35,-13,5.385164807,1
-50,-38,-15,2.449489743,1
-48,-37,-16,2.236067977,1
-50,-38,-16,2.236067977,1
-52,-37,-16,1.414213562,1
-52,-36,-17,5.916079783,1
-49,-35,-12,2.236067977,1
-49,-37,-13,7.071067812,1
-49,-38,-20,0,1
-49,-38,-20,1.414213562,1
-48,-38,-19,0,1
-48,-38,-19,1,1
-48,-38,-18,1.732050808,1
-47,-37,-17,6.164414003,1
-48,-36,-11,3.31662479,1
-49,-37,-14,2.236067977,1
-51,-37,-15,2.449489743,1
-53,-36,-16,5.477225575,1
-52,-34,-11,2,1
-50,-34,-11,6.782329983,1
-53,-35,-17,4.123105626,1
-50,-37,-15,9,1
-46,-38,-23,3.741657387,1
-47,-36,-20,2.236067977,1
-48,-38,-20,2.449489743,1
-47,-36,-19,4.582575695,1
-48,-38,-23,1.414213562,1
-47,-39,-23,3.464101615,1
-45,-37,-25,2.236067977,1
-47,-37,-24,1.414213562,1
-47,-38,-23,2.828427125,1
-45,-38,-21,2.449489743,1
-47,-37,-20,9.695359715,1
-56,-35,-17,3.16227766,1
-53,-35,-16,5.196152423,1
-52,-36,-21,3,1
-50,-37,-19,3,1
-48,-38,-21,3.741657387,1
-46,-37,-18,3,1
-48,-35,-17,3.31662479,1
-49,-36,-20,1.414213562,1
-50,-37,-20,3,1
-47,-37,-20,2.449489743,1
-49,-38,-21,1.732050808,1
-48,-37,-20,1,1
-48,-38,-20,1.732050808,1
-47,-37,-19,1.414213562,1
-48,-37,-18,1,1
-49,-37,-18,1,1
-49,-37,-19,1.732050808,1
-50,-38,-20,3.31662479,1
-51,-37,-17,2.236067977,1
-50,-37,-15,1.732050808,1
-49,-36,-14,1.414213562,1
-50,-37,-14,1.414213562,1
-51,-36,-14,2.449489743,1
-50,-37,-16,1.414213562,1
-49,-37,-15,2.236067977,1
-49,-38,-17,1.414213562,1
-48,-37,-17,1.414213562,1
-49,-38,-17,1.414213562,1
-50,-37,-17,0,1
-50,-37,-17,1.414213562,1
-49,-38,-17,3.16227766,1
-49,-37,-14,2.828427125,1
-51,-37,-12,2.236067977,1
-50,-37,-14,3.31662479,1
-51,-38,-17,4.582575695,1
-49,-37,-13,1,1
-49,-38,-13,3,1
-51,-37,-11,1,1
-52,-37,-11,1,1
-51,-37,-11,2.236067977,1
-52,-37,-13,1,1
-52,-37,-12,1.414213562,1
-51,-37,-11,3.16227766,1
-51,-36,-8,1,1
-50,-36,-8,3.741657387,1
-51,-38,-11,1.414213562,1
-51,-37,-10,1,1
-51,-37,-9,1.732050808,1
-52,-38,-10,1,1
-52,-37,-10,3.31662479,1
-51,-36,-7,1,1
-52,-36,-7,2.236067977,1
-52,-35,-5,3.741657387,1
-51,-37,-8,2,1
-51,-37,-10,2.828427125,1
-51,-35,-8,2.449489743,1
-53,-36,-9,5.744562647,1
-51,-38,-14,5,1
-51,-35,-10,1.414213562,1
-51,-36,-9,1.414213562,1
-52,-36,-10,1.414213562,1
-53,-35,-10,1.414213562,1
-54,-36,-10,3.16227766,1
-51,-36,-11,1,1
-51,-36,-10,1.732050808,1
-52,-35,-9,1,1
-52,-35,-8,1.414213562,1
-52,-34,-7,4.358898944,1
-55,-35,-10,1.414213562,1
-55,-36,-11,2.828427125,1
-53,-36,-13,3.741657387,1
-50,-37,-11,6.164414003,1
-49,-38,-17,1.414213562,1
-50,-38,-18,3.464101615,1
-48,-36,-16,7.280109889,1
-55,-36,-14,3.16227766,1
-52,-36,-15,3,1
-53,-34,-13,3,1
-51,-36,-12,2.449489743,1
-52,-37,-14,3.741657387,1
-53,-35,-11,1.414213562,1
-53,-34,-10,1.732050808,1
-52,-35,-11,3,1
-50,-34,-9,4.582575695,1
-54,-36,-10,2.449489743,1
-52,-35,-9,1.414213562,1
-51,-35,-8,2.449489743,1
-53,-36,-9,2.828427125,1
-53,-34,-7,4.582575695,1
-57,-35,-9,4.123105626,1
-53,-34,-9,3,1
-51,-33,-7,2,1
-51,-35,-7,2.236067977,1
-53,-35,-8,2.449489743,1
-54,-36,-10,4.69041576,1
-51,-38,-13,2.449489743,1
-50,-36,-12,4.123105626,1
-54,-35,-12,1.732050808,1
-53,-36,-11,1,1
-53,-37,-11,2.449489743,1
-52,-35,-10,3.16227766,1
-52,-36,-13,2,1
-52,-36,-11,0,1
-52,-36,-11,1,1
-51,-36,-11,2.449489743,1
-53,-35,-12,2.828427125,1
-51,-35,-10,4.123105626,1
-55,-35,-9,3.741657387,1
-53,-36,-12,1.414213562,1
-52,-36,-13,1.732050808,1
-51,-37,-12,2.449489743,1
-49,-36,-11,6,1
-53,-34,-7,3.741657387,1
-54,-36,-10,1.414213562,1
-53,-35,-10,2.236067977,1
-53,-36,-12,1.732050808,1
-52,-37,-13,2.449489743,1
-51,-36,-11,1.414213562,1
-51,-35,-10,3,1
-53,-36,-12,3.741657387,1
-50,-35,-10,3.16227766,1
-53,-35,-9,1.732050808,1
-52,-36,-10,1.414213562,1
-51,-36,-9,2.828427125,1
-51,-34,-7,7,1
-54,-36,-13,2.828427125,1
-54,-38,-15,3,1
-53,-36,-13,3.31662479,1
-50,-35,-12,2.449489743,1
-52,-36,-13,6.08276253,1
-53,-36,-19,3.16227766,1
-50,-35,-19,4.582575695,1
-48,-36,-15,4.242640687,1
-49,-37,-19,4.123105626,1
-52,-35,-17,3.16227766,1
-52,-36,-20,3.16227766,1
-49,-37,-20,6.403124237,1
-51,-36,-26,1,1
-51,-36,-25,7.141428429,1
-46,-37,-20,3,1
-46,-37,-23,2.828427125,1
-48,-37,-25,8.306623863,1
-47,-35,-17,1,1
-47,-34,-17,5.830951895,1
-50,-37,-21,3.16227766,1
-50,-36,-24,1,1
-51,-36,-24,2,1
-51,-36,-22,1,1
-50,-36,-22,4.358898944,1
-47,-35,-19,4.242640687,1
-48,-36,-23,1,1
-48,-37,-23,1.414213562,1
-48,-36,-22,1.414213562,1
-49,-35,-22,1.414213562,1
-48,-36,-22,1.414213562,1
-49,-36,-21,2.449489743,1
-50,-37,-23,1.414213562,1
-49,-37,-24,1.732050808,1
-48,-36,-23,1,1
-48,-37,-23,3,1
-50,-39,-22,3.605551275,1
-47,-37,-22,10.09950494,1
-48,-36,-12,1.414213562,1
-47,-35,-12,7.141428429,1
-48,-36,-19,5.099019514,1
-48,-35,-14,5.099019514,1
-51,-36,-18,3.464101615,1
-49,-34,-16,3.464101615,1
-51,-36,-18,1.414213562,1
-51,-37,-19,3.31662479,1
-52,-36,-22,5.744562647,1
-48,-35,-18,4.898979486,1
-50,-37,-22,2,1
-50,-37,-24,5.916079783,1
-47,-36,-19,1.732050808,1
-48,-35,-18,5.385164807,1
-51,-37,-22,1.414213562,1
-50,-36,-22,1.414213562,1
-50,-37,-21,1,1
-49,-37,-21,4.358898944,1
-48,-34,-18,3,1
-48,-37,-18,2.449489743,1
-50,-36,-17,1,1
-50,-35,-17,3.741657387,1
-49,-37,-20,1,1
-49,-36,-20,1.732050808,1
-48,-37,-19,2,1
-48,-37,-21,2.449489743,1
-49,-36,-19,1,1
-49,-37,-19,1.414213562,1
-50,-37,-18,2.236067977,1
-50,-35,-17,1.414213562,1
-50,-36,-18,1,1
-51,-36,-18,1.414213562,1
-50,-35,-18,1.414213562,1
-49,-35,-17,2.449489743,1
-51,-36,-18,1.414213562,1
-50,-35,-18,2.236067977,1
-50,-37,-19,2.236067977,1
-48,-36,-19,1,1
-49,-36,-19,1.414213562,1
-50,-36,-18,1,1
-49,-36,-18,1.414213562,1
-50,-35,-18,1,1
-51,-35,-18,0,1
-51,-35,-18,2.449489743,1
-50,-37,-19,2.449489743,1
-51,-36,-21,2.236067977,1
-50,-36,-19,1,1
-49,-36,-19,1.414213562,1
-49,-35,-18,2.828427125,1
-49,-37,-20,3.741657387,1
-48,-35,-17,2.236067977,1
-49,-35,-19,2.828427125,1
-51,-37,-19,1.732050808,1
-50,-36,-18,1,1
-50,-35,-18,1,1
-51,-35,-18,1,1
-50,-35,-18,2.449489743,1
-48,-36,-19,3.31662479,1
-51,-35,-20,0,1
-51,-35,-20,1,1
-51,-35,-19,2.449489743,1
-52,-36,-21,2.236067977,1
-53,-36,-19,7.211102551,1
-47,-36,-15,5.196152423,1
-48,-37,-20,1.414213562,1
-48,-36,-21,1.414213562,1
-48,-37,-20,3.16227766,1
-51,-37,-21,1,1
-51,-36,-21,2.828427125,1
-49,-36,-19,3.605551275,1
-52,-36,-17,2.236067977,1
-50,-36,-16,3,1
-50,-36,-19,1.414213562,1
-49,-36,-18,1.414213562,1
-48,-36,-17,2.828427125,1
-50,-36,-19,1,1
-50,-36,-20,1,1
-50,-37,-20,1.414213562,1
-49,-37,-21,2.236067977,1
-47,-37,-20,3,1
-49,-36,-18,2.828427125,1
-51,-36,-20,2.828427125,1
-49,-36,-18,3,1
-51,-37,-20,2,1
-51,-35,-20,1.414213562,1
-51,-36,-19,1.414213562,1
-50,-36,-18,1.414213562,1
-50,-35,-19,3.741657387,1
-47,-37,-18,3.16227766,1
-47,-38,-21,3.605551275,1
-50,-36,-21,4.582575695,1
-49,-34,-17,5.196152423,1
-54,-35,-16,3,1
-52,-37,-17,6.403124237,1
-51,-35,-23,3.16227766,1
-50,-35,-26,9.110433579,1
-49,-36,-17,6.782329983,1
-52,-35,-11,5.385164807,1
-55,-33,-7,10.19803903,1
-55,-35,-17,6.557438524,1
-50,-38,-20,4.898979486,1
-48,-36,-16,5.099019514,1
-51,-35,-12,4.123105626,1
-54,-33,-10,6.08276253,1
-54,-34,-16,2.236067977,1
-56,-35,-16,6.403124237,1
-52,-35,-11,5.099019514,1
-51,-35,-16,3.741657387,1
-48,-33,-15,8.831760866,1
-55,-35,-10,2.828427125,1
-57,-37,-10,9.695359715,1
-50,-31,-13,3.605551275,1
-48,-34,-13,1.732050808,1
-49,-35,-14,16.40121947,1
-60,-37,-26,12.36931688,1
-49,-33,-22,5.916079783,1
-46,-34,-17,12.24744871,1
-51,-36,-28,4.582575695,1
-53,-35,-24,8.062257748,1
-49,-35,-17,7.681145748,1
-52,-36,-24,2.449489743,1
-51,-35,-22,3.605551275,1
-49,-35,-19,2.449489743,1
-47,-36,-20,9.055385138,1
-56,-36,-19,23.17326045,1
-45,-32,1,22.04540769,1
-54,-41,-17,33.61547263,1
-43,-26,11,26.03843313,1
-56,-31,-11,20.54263858,1
-51,-37,-30,12.72792206,1
-56,-33,-19,30.11644069,1
-43,-36,8,41.0487515,1
-60,-26,-28,10.81665383,1
-68,-33,-26,35.21363372,1
-38,-37,-8,22.47220505,1
-59,-37,-16,10.24695077,1
-51,-32,-12,3.16227766,1
-51,-33,-15,10.19803903,1
-59,-35,-21,11.87434209,1
-55,-33,-10,7.549834435,1
-62,-35,-12,13.15294644,1
-50,-30,-10,11.83215957,1
-60,-32,-16,3.31662479,1
-59,-33,-19,9.899494937,1
-55,-34,-10,8.602325267,1
-47,-31,-9,5.099019514,1
-51,-30,-6,8.062257748,1
-56,-32,-12,1.414213562,1
-56,-31,-13,3.464101615,1
-54,-33,-15,9.486832981,1
-51,-33,-6,9.273618495,1
-58,-34,-12,6.164414003,1
-53,-31,-10,3.605551275,1
-55,-31,-13,4.582575695,1
-54,-35,-15,2.449489743,1
-53,-37,-14,5.099019514,1
-50,-33,-13,4.242640687,1
-51,-32,-9,9.949874371,1
-56,-37,-16,10.48808848,1
-63,-31,-11,7.810249676,1
-63,-36,-17,14,1
-51,-32,-11,0,1
-51,-32,-11,12.80624847,1
-63,-34,-15,17.74823935,1
-48,-31,-6,3,1
-50,-32,-8,2.449489743,1
-51,-34,-7,4.123105626,1
-51,-35,-11,7.874007874,1
-58,-33,-14,7.280109889,1
-52,-34,-10,2.449489743,1
-54,-33,-11,4.123105626,1
-54,-32,-7,3.741657387,1
-53,-34,-10,3.16227766,1
-54,-34,-13,1.732050808,1
-55,-35,-14,4.582575695,1
-51,-34,-12,1.414213562,1
-52,-33,-12,2.449489743,1
-54,-34,-13,3,1
-54,-34,-10,3.605551275,1
-51,-32,-10,2.449489743,1
-53,-33,-11,3.31662479,1
-56,-34,-12,1,1
-55,-34,-12,4.582575695,1
-51,-33,-10,2.449489743,1
-52,-34,-8,2,1
-52,-34,-10,3.741657387,1
-54,-33,-13,2.449489743,1
-53,-32,-11,7.071067812,1
-56,-36,-16,6.92820323,1
-52,-32,-12,3,1
-50,-33,-10,3.605551275,1
-52,-33,-13,5.099019514,1
-55,-34,-17,3,1
-52,-34,-17,2.449489743,1
-53,-35,-15,1.414213562,1
-53,-34,-16,0,1
-53,-34,-16,4.242640687,1
-50,-34,-13,2.449489743,1
-52,-35,-14,2.449489743,1
-51,-33,-13,2.236067977,1
-53,-33,-14,3,1
-52,-35,-16,1.414213562,1
-52,-34,-15,1.732050808,1
-53,-33,-16,2.449489743,1
-51,-34,-15,1.414213562,1
-52,-34,-16,2.449489743,1
-51,-35,-18,2,1
-51,-35,-20,1.414213562,1
-51,-34,-19,4.123105626,1
-48,-36,-17,2.236067977,1
-50,-36,-18,1.414213562,1
-50,-35,-19,2.449489743,1
-49,-34,-17,4.123105626,1
-52,-36,-19,2.449489743,1
-51,-35,-21,6.480740698,1
-46,-34,-17,7.549834435,1
-53,-36,-19,5.196152423,1
-48,-35,-18,3.16227766,1
-49,-35,-21,0,1
-49,-35,-21,1,1
-49,-35,-20,4.242640687,1
-52,-35,-23,1.414213562,1
-51,-36,-23,1.414213562,1
-50,-35,-23,1,1
-50,-35,-22,1.732050808,1
-49,-36,-21,2.828427125,1
-49,-34,-19,2.449489743,1
-50,-35,-21,1.732050808,1
-49,-36,-20,0,1
-49,-36,-20,1.732050808,1
-48,-35,-21,2.236067977,1
-50,-36,-21,0,1
-50,-36,-21,1,1
-51,-36,-21,2.236067977,1
-51,-37,-23,2.236067977,1
-52,-37,-21,4.123105626,1
-50,-34,-19,1.414213562,1
-50,-35,-18,3.31662479,1
-51,-36,-21,2.828427125,1
-49,-36,-19,4.242640687,1
-48,-35,-15,1.732050808,1
-49,-36,-16,4.472135955,1
-51,-36,-20,5.099019514,1
-48,-37,-16,2.828427125,1
-50,-37,-14,3.741657387,1
-53,-36,-16,7.810249676,1
-48,-36,-10,2,1
-50,-36,-10,2.236067977,1
-50,-37,-12,4.358898944,1
-47,-36,-9,2,1
-49,-36,-9,1.414213562,1
-50,-36,-10,3,1
-53,-36,-10,4.123105626,1
-52,-36,-14,4.582575695,1
-51,-38,-18,1.414213562,1
-50,-38,-19,3.16227766,1
-47,-38,-18,1.414213562,1
-46,-37,-18,4.472135955,1
-50,-37,-20,2.828427125,1
-52,-37,-18,2.236067977,1
-50,-37,-19,1,1
-49,-37,-19,1.414213562,1
-49,-36,-18,2.236067977,1
-49,-37,-20,3.31662479,1
-50,-38,-23,4.582575695,1
-48,-37,-19,3.16227766,1
-48,-38,-22,0,1
-48,-38,-22,2.449489743,1
-49,-37,-20,1,1
-48,-37,-20,1.414213562,1
-49,-37,-19,4.242640687,1
-45,-38,-20,4.582575695,1
-49,-39,-22,4.123105626,1
-47,-36,-20,1.414213562,1
-48,-37,-20,2.236067977,1
-49,-37,-18,2,1
-49,-37,-20,2.236067977,1
-49,-36,-18,3.741657387,1
-48,-38,-21,1.732050808,1
-49,-39,-22,2.449489743,1
-47,-38,-21,3,1
-49,-36,-20,3.605551275,1
-47,-36,-17,3.31662479,1
-48,-37,-20,2.449489743,1
-49,-35,-19,2.449489743,1
-48,-37,-20,1.414213562,1
-49,-37,-21,1,1
-49,-37,-20,2,1
-49,-37,-18,1.732050808,1
-50,-36,-19,1,1
-50,-37,-19,0,1
-50,-37,-19,1.732050808,1
-49,-36,-18,2.236067977,1
-48,-36,-16,2.449489743,1
-49,-37,-18,1.414213562,1
-49,-36,-17,4.582575695,1
-50,-38,-21,1.414213562,1
-49,-38,-20,1.732050808,1
-48,-37,-19,1,1
-48,-37,-18,3,1
-51,-37,-18,1.732050808,1
-50,-38,-19,2.236067977,1
-48,-37,-19,1.414213562,1
-47,-37,-18,1.414213562,1
-48,-37,-19,1,1
-48,-37,-18,2.236067977,1
-49,-37,-20,1,1
-50,-37,-20,2.236067977,1
-49,-37,-18,1.414213562,1
-50,-37,-19,1.414213562,1
-51,-36,-19,2.449489743,1
-49,-37,-20,1,1
-48,-37,-20,1,1
-48,-37,-19,0,1
-48,-37,-19,2.236067977,1
-48,-38,-21,2.449489743,1
-49,-37,-19,2,1
-51,-37,-19,2.449489743,1
-49,-36,-18,1,1
-49,-36,-17,5.385164807,1
-49,-38,-22,1.414213562,1
-48,-38,-23,4.582575695,1
-46,-37,-19,2.449489743,1
-48,-38,-20,1,1
-48,-37,-20,0,1
-48,-37,-20,2.236067977,1
-47,-37,-18,4.582575695,1
-49,-38,-22,1,1
-48,-38,-22,2.236067977,1
-48,-37,-20,1.414213562,1
-48,-36,-19,3.741657387,1
-49,-38,-22,3.16227766,1
-52,-38,-23,6.480740698,1
-48,-37,-18,2.449489743,1
-50,-38,-19,7.874007874,1
-45,-37,-13,5,1
-49,-37,-16,2.236067977,1
-48,-37,-14,2.828427125,1
-46,-37,-12,3.741657387,1
-47,-39,-15,3.741657387,1
-50,-38,-17,1,1
-49,-38,-17,2,1
-49,-38,-19,1.414213562,1
-50,-38,-18,0,1
-50,-38,-18,2.449489743,1
-48,-37,-17,0,1
-48,-37,-17,2,1
-48,-37,-19,1.732050808,1
-49,-38,-20,1.732050808,1
-48,-37,-19,3.31662479,1
-49,-38,-22,2,1
-49,-38,-20,1.732050808,1
-50,-37,-19,3.16227766,1
-47,-37,-20,1,1
-46,-37,-20,5,1
-50,-37,-17,3.31662479,1
-51,-38,-20,4.242640687,1
-47,-37,-21,3.31662479,1
-46,-38,-18,2.236067977,1
-46,-36,-17,5.656854249,1
-50,-36,-21,4.242640687,1
-47,-36,-18,4.582575695,1
-51,-37,-20,2.449489743,1
-50,-36,-22,1.414213562,1
-49,-37,-22,4.123105626,1
-49,-36,-18,3,1
-51,-35,-20,2.449489743,1
-50,-37,-21,2,1
-48,-37,-21,1.414213562,1
-49,-37,-22,3.16227766,1
-48,-37,-19,2.449489743,1
-50,-36,-18,2.236067977,1
-48,-36,-19,3,1
-50,-38,-18,2.236067977,1
-50,-36,-17,2,1
-50,-36,-19,3.741657387,1
-48,-37,-16,3.605551275,1
-50,-37,-19,1,1
-50,-36,-19,1.732050808,1
-51,-37,-20,3.741657387,1
-49,-36,-17,1.414213562,1
-50,-37,-17,2.236067977,1
-49,-37,-15,1.414213562,1
-48,-37,-16,3.605551275,1
-51,-37,-18,7.348469228,1
-53,-36,-11,1.732050808,1
-52,-37,-10,3.464101615,1
-50,-35,-12,5.099019514,1
-51,-35,-7,2.449489743,1
-52,-36,-9,5.099019514,1
-52,-35,-14,1.414213562,1
-51,-35,-13,4.69041576,1
-54,-37,-16,4.898979486,1
-52,-35,-12,3.16227766,1
-52,-36,-15,3.31662479,1
-49,-37,-16,1.732050808,1
-50,-36,-17,4.472135955,1
-52,-36,-13,1,1
-52,-35,-13,5.099019514,1
-52,-34,-8,4.472135955,1
-52,-36,-12,1.414213562,1
-51,-35,-12,2.236067977,1
-53,-36,-12,3,1
-54,-34,-10,1.414213562,1
-54,-35,-11,3.16227766,1
-53,-35,-8,1.732050808,1
-52,-36,-9,1.414213562,1
-52,-35,-8,2.236067977,1
-52,-36,-10,1,1
-52,-36,-9,1,1
-51,-36,-9,1.414213562,1
-52,-36,-10,1.414213562,1
-53,-36,-9,3,1
-51,-35,-7,4.898979486,1
-53,-37,-11,2.449489743,1
-52,-35,-10,2.236067977,1
-51,-35,-8,3,1
-53,-36,-10,1.414213562,1
-52,-36,-9,1.414213562,1
-52,-35,-8,4.582575695,1
-54,-36,-12,2.449489743,1
-52,-37,-11,2.828427125,1
-52,-35,-9,1.414213562,1
-51,-35,-8,3.31662479,1
-52,-36,-11,1.414213562,1
-53,-35,-11,2.236067977,1
-53,-36,-13,3.31662479,1
-52,-35,-10,3.16227766,1
-55,-35,-11,3.31662479,1
-52,-36,-12,2.828427125,1
-52,-34,-10,1.732050808,1
-53,-35,-11,1.414213562,1
-53,-36,-12,2.449489743,1
-52,-34,-11,2.236067977,1
-54,-35,-11,2.828427125,1
-52,-35,-9,3,1
-50,-34,-7,10.86278049,1
-56,-35,-16,2.236067977,1
-56,-37,-17,8.485281374,1
-48,-39,-15,5.916079783,1
-49,-34,-12,8.660254038,1
-54,-35,-19,9,1
-50,-34,-11,2.449489743,1
-51,-35,-9,3.31662479,1
-48,-34,-10,17.20465053,1
-54,-36,-26,2.236067977,1
-54,-38,-25,10.04987562,1
-48,-37,-17,2.828427125,1
-48,-35,-19,1.414213562,1
-49,-35,-20,3,1
-50,-37,-18,3.16227766,1
-51,-37,-21,4.69041576,1
-49,-34,-18,3,1
-51,-35,-16,3.31662479,1
-50,-36,-19,4.123105626,1
-48,-34,-16,4.582575695,1
-52,-36,-17,2.236067977,1
-52,-35,-19,1.414213562,1
-51,-35,-18,2.449489743,1
-49,-36,-17,2.236067977,1
-50,-36,-19,2.449489743,1
-52,-35,-18,4.472135955,1
-50,-35,-14,3,1
-50,-35,-17,3.31662479,1
-51,-36,-20,2.236067977,1
-50,-36,-18,3.31662479,1
-51,-35,-15,4.242640687,1
-50,-36,-19,0,1
-50,-36,-19,2.449489743,1
-51,-35,-17,1.414213562,1
-51,-36,-18,1,1
-51,-36,-19,3.31662479,1
-50,-35,-16,2.449489743,1
-52,-36,-17,2.828427125,1
-50,-36,-15,4.242640687,1
-49,-37,-11,5.099019514,1
-45,-34,-10,9.273618495,1
-52,-35,-16,1.732050808,1
-53,-36,-15,2.449489743,1
-51,-35,-14,1,1
-50,-35,-14,5.196152423,1
-51,-36,-19,0,1
-51,-36,-19,2.449489743,1
-49,-37,-20,3,1
-49,-37,-17,2.236067977,1
-47,-36,-17,7.071067812,1
-54,-35,-17,7.874007874,1
-49,-36,-11,2.449489743,1
-50,-34,-12,3.16227766,1
-49,-34,-9,5.385164807,1
-52,-36,-13,5,1
-55,-36,-17,3.605551275,1
-52,-36,-15,6.480740698,1
-48,-35,-10,6.782329983,1
-51,-36,-16,1,1
-51,-35,-16,2.236067977,1
-52,-37,-16,2.449489743,1
-50,-36,-17,1,1
-50,-36,-18,2,1
-50,-36,-16,1,1
-50,-37,-16,2.449489743,1
-49,-35,-15,5.099019514,1
-54,-35,-14,2.236067977,1
-54,-37,-15,6.164414003,1
-49,-34,-13,1.414213562,1
-49,-35,-14,5.916079783,1
-52,-36,-19,1,1
-52,-36,-20,6.403124237,1
-51,-34,-14,5.916079783,1
-54,-35,-19,2.449489743,1
-52,-36,-18,3.605551275,1
-49,-36,-16,3.741657387,1
-52,-34,-15,1.414213562,1
-53,-35,-15,1,1
-53,-34,-15,2.449489743,1
-52,-35,-17,1,1
-52,-35,-16,3.16227766,1
-51,-35,-13,3.31662479,1
-50,-34,-16,5.099019514,1
-49,-37,-20,1,1
-50,-37,-20,1.732050808,1
-51,-36,-19,2.449489743,1
-49,-35,-18,3.605551275,1
-52,-35,-16,3.464101615,1
-50,-37,-18,2.449489743,1
-49,-36,-16,2.236067977,1
-51,-35,-16,2.236067977,1
-51,-37,-17,3,1
-49,-35,-16,4.582575695,1
-51,-36,-20,3,1
-53,-35,-18,3,1
-51,-36,-16,4.242640687,1
-48,-36,-19,2.449489743,1
-46,-37,-20,4.582575695,1
-50,-36,-22,1.414213562,1
-49,-37,-22,3.31662479,1
-52,-36,-23,4.123105626,1
-48,-36,-22,1,1
