x,y,z,difference,label
-47,-39,-21,1.414213562,1
-46,-40,-21,1.414213562,1
-45,-39,-21,2.828427125,1
-47,-39,-19,1.414213562,1
-47,-38,-20,1.414213562,1
-47,-39,-21,1,1
-47,-39,-22,1,1
-47,-39,-21,0,1
-47,-39,-21,1.414213562,1
-47,-40,-20,1.732050808,1
-46,-39,-19,1.732050808,1
-47,-38,-18,1.732050808,1
-46,-39,-19,1,1
-47,-39,-19,1,1
-48,-39,-19,2.236067977,1
-47,-39,-21,1,1
-47,-39,-20,1.414213562,1
-46,-39,-19,0,1
-46,-39,-19,1.414213562,1
-47,-39,-18,1.414213562,1
-47,-40,-19,1.414213562,1
-48,-39,-19,1.414213562,1
-47,-39,-18,0,1
-47,-39,-18,0,1
-47,-39,-18,1,1
-47,-39,-17,1.414213562,1
-48,-39,-18,1.414213562,1
-47,-40,-18,2.236067977,1
-48,-38,-18,1.414213562,1
-48,-39,-17,1,1
-48,-40,-17,1,1
-48,-40,-18,2.236067977,1
-46,-39,-18,1,1
-46,-39,-17,2.236067977,1
-48,-39,-16,1.414213562,1
-49,-39,-17,1.414213562,1
-49,-40,-18,3,1
-47,-39,-16,2.236067977,1
-46,-39,-14,1.414213562,1
-45,-39,-13,4.582575695,1
-47,-40,-17,1.414213562,1
-48,-40,-16,1,1
-48,-40,-17,1,1
-48,-39,-17,1,1
-49,-39,-17,2,1
-49,-39,-15,1,1
-48,-39,-15,1,1
-47,-39,-15,1.414213562,1
-47,-38,-14,1,1
-48,-38,-14,6.403124237,1
-49,-40,-20,2.449489743,1
-48,-41,-22,3.605551275,1
-46,-41,-19,2.449489743,1
-45,-40,-17,3.16227766,1
-46,-40,-20,0,1
-46,-40,-20,2.236067977,1
-47,-40,-22,1.414213562,1
-46,-40,-21,1.414213562,1
-46,-39,-20,1,1
-46,-40,-20,1.414213562,1
-46,-39,-19,1.414213562,1
-46,-40,-20,1,1
-46,-40,-21,1,1
-46,-40,-20,0,1
-46,-40,-20,1,1
-46,-39,-20,1,1
-46,-39,-21,1.414213562,1
-47,-40,-21,1.414213562,1
-47,-39,-20,1.414213562,1
-46,-40,-20,2.236067977,1
-46,-39,-18,0,1
-46,-39,-18,1.414213562,1
-47,-39,-19,2.828427125,1
-49,-39,-17,1.732050808,1
-48,-40,-16,2.449489743,1
-47,-39,-18,1,1
-47,-40,-18,1.414213562,1
-48,-40,-17,3.741657387,1
-46,-39,-14,2.449489743,1
-48,-40,-15,2,1
-48,-40,-17,2.236067977,1
-47,-40,-19,3.31662479,1
-48,-39,-16,3.31662479,1
-49,-38,-13,3.741657387,1
-51,-39,-10,4.242640687,1
-48,-39,-13,1,1
-48,-39,-12,2.449489743,1
-50,-40,-13,1,1
-50,-40,-12,1.732050808,1
-49,-39,-11,2,1
-49,-39,-9,2.236067977,1
-51,-38,-9,1.414213562,1
-50,-39,-9,1.414213562,1
-50,-38,-8,1,1
-49,-38,-8,1.414213562,1
-48,-38,-7,1.414213562,1
-49,-38,-8,1.414213562,1
-48,-38,-7,1,1
-47,-38,-7,7.348469228,1
-48,-40,-14,7.280109889,1
-48,-42,-21,1.414213562,1
-47,-42,-22,2.236067977,1
-47,-41,-20,2.449489743,1
-49,-40,-21,1,1
-49,-40,-20,2.236067977,1
-49,-42,-21,5.196152423,1
-46,-39,-18,1.414213562,1
-46,-40,-19,2.236067977,1
-46,-39,-17,1.414213562,1
-47,-39,-18,1.414213562,1
-46,-39,-19,1,1
-46,-40,-19,1.732050808,1
-47,-39,-18,0,1
-47,-39,-18,1.732050808,1
-48,-40,-19,2.236067977,1
-48,-39,-17,1,1
-48,-39,-18,1.414213562,1
-47,-39,-19,1.414213562,1
-46,-39,-18,1,1
-47,-39,-18,0,1
-47,-39,-18,0,1
-47,-39,-18,1,1
-47,-40,-18,1.414213562,1
-47,-39,-19,1.414213562,1
-48,-39,-18,1,1
-48,-39,-19,1,1
-47,-39,-19,1,1
-46,-39,-19,1,1
-46,-39,-18,1.414213562,1
-47,-40,-18,1,1
-48,-40,-18,1.414213562,1
-48,-39,-19,1.414213562,1
-48,-38,-18,1.732050808,1
-47,-39,-19,1,1
-46,-39,-19,1.414213562,1
-45,-39,-18,2.449489743,1
-47,-38,-17,7,1
-49,-41,-23,4.123105626,1
-47,-39,-20,1.732050808,1
-46,-40,-19,1,1
-47,-40,-19,2,1
-47,-40,-21,1,1
-47,-40,-22,2.449489743,1
-46,-39,-20,2.236067977,1
-46,-38,-18,2.236067977,1
-48,-39,-18,3.31662479,1
-47,-40,-21,1.414213562,1
-46,-40,-22,1.732050808,1
-47,-41,-23,4.123105626,1
-47,-40,-19,8.774964387,1
-49,-37,-11,2.449489743,1
-48,-38,-13,1,1
-48,-38,-14,1.414213562,1
-49,-38,-15,2.236067977,1
-49,-39,-17,3.31662479,1
-50,-40,-14,3,1
-48,-39,-16,1.414213562,1
-48,-40,-17,2.449489743,1
-47,-39,-15,2.449489743,1
-49,-40,-16,1,1
-49,-40,-15,1.414213562,1
-48,-39,-15,1,1
-48,-39,-16,0,1
-48,-39,-16,0,1
-48,-39,-16,0,1
-48,-39,-16,1,1
-49,-39,-16,1,1
-48,-39,-16,0,1
-48,-39,-16,1,1
-48,-39,-15,1,1
-48,-39,-16,1,1
-47,-39,-16,6.164414003,1
-49,-42,-21,4.123105626,1
-47,-40,-18,2.236067977,1
-45,-40,-17,1.414213562,1
-45,-41,-18,3.605551275,1
-47,-41,-21,4.472135955,1
-47,-39,-17,3.31662479,1
-48,-40,-20,1.414213562,1
-47,-40,-19,1,1
-47,-40,-18,1,1
-46,-40,-18,3.464101615,1
-48,-38,-16,2.236067977,1
-48,-40,-17,1.414213562,1
-47,-40,-18,2.449489743,1
-46,-39,-16,1.414213562,1
-47,-40,-16,1.414213562,1
-48,-40,-15,1.414213562,1
-47,-39,-15,2.236067977,1
-49,-38,-15,1,1
-49,-38,-16,1.414213562,1
-49,-39,-17,1.414213562,1
-48,-39,-16,1,1
-47,-39,-16,0,1
-47,-39,-16,1.414213562,1
-48,-39,-15,1.414213562,1
-47,-40,-15,1,1
-47,-40,-16,2.828427125,1
-49,-38,-16,1,1
-49,-39,-16,1,1
-48,-39,-16,2.236067977,1
-50,-39,-17,3.16227766,1
-50,-38,-14,2.236067977,1
-48,-38,-13,2.449489743,1
-47,-39,-15,1,1
-48,-39,-15,2.236067977,1
-50,-39,-14,1,1
-50,-39,-15,2.449489743,1
-49,-38,-13,6.164414003,1
-46,-36,-8,8.602325267,1
-50,-39,-15,6.164414003,1
-47,-41,-20,2.236067977,1
-45,-40,-20,1.414213562,1
-46,-41,-20,3,1
-48,-39,-21,3.741657387,1
-46,-38,-18,4.582575695,1
-47,-40,-22,1.414213562,1
-46,-40,-21,1.414213562,1
-45,-40,-20,1,1
-45,-39,-20,1,1
-46,-39,-20,0,1
-46,-39,-20,1.414213562,1
-47,-39,-19,1,1
-47,-39,-20,1.732050808,1
-46,-40,-21,1.414213562,1
-47,-40,-20,1.414213562,1
-46,-39,-20,1,1
-46,-39,-21,2,1
-46,-39,-19,1.414213562,1
-47,-39,-20,0,1
-47,-39,-20,1,1
-47,-39,-19,1.414213562,1
-47,-40,-18,2.236067977,1
-46,-40,-20,2.236067977,1
-46,-39,-18,0,1
-46,-39,-18,1.732050808,1
-47,-38,-19,2.828427125,1
-47,-40,-21,2.236067977,1
-48,-40,-19,2.236067977,1
-46,-40,-20,1,1
-46,-40,-19,0,1
-46,-40,-19,1.414213562,1
-47,-40,-20,2.236067977,1
-45,-40,-19,1.414213562,1
-46,-40,-18,1,1
-46,-40,-19,1.414213562,1
-47,-40,-20,1,1
-46,-40,-20,1,1
-46,-40,-19,0,1
-46,-40,-19,1.414213562,1
-45,-40,-18,1,1
-45,-40,-17,1.414213562,1
-46,-39,-17,4.472135955,1
-46,-41,-21,2.236067977,1
-46,-40,-19,1,1
-46,-40,-20,2,1
-48,-40,-20,1,1
-48,-41,-20,1,1
-47,-41,-20,4.69041576,1
-44,-39,-17,3.741657387,1
-46,-40,-20,1.414213562,1
-47,-40,-19,1,1
-46,-40,-19,1,1
-46,-40,-18,1.414213562,1
-47,-40,-19,0,1
-47,-40,-19,2.449489743,1
-48,-39,-17,1.414213562,1
-47,-39,-18,4.358898944,1
-46,-42,-21,2.236067977,1
-46,-41,-19,1.414213562,1
-45,-40,-19,1,1
-46,-40,-19,1,1
-45,-40,-19,1.414213562,1
-46,-40,-18,1.414213562,1
-47,-40,-19,1.732050808,1
-46,-41,-20,1.414213562,1
-46,-40,-19,0,1
-46,-40,-19,4.123105626,1
-46,-41,-23,2.449489743,1
-45,-40,-21,1.732050808,1
-46,-41,-22,1.732050808,1
-47,-40,-21,2,1
-47,-40,-19,1.414213562,1
-46,-40,-18,2,1
-46,-38,-18,2.449489743,1
-47,-39,-20,2.236067977,1
-45,-40,-20,0,1
-45,-40,-20,1.732050808,1
-46,-41,-19,3.31662479,1
-47,-42,-22,1.732050808,1
-46,-41,-21,1.732050808,1
-45,-40,-20,1,1
-45,-40,-19,1.414213562,1
-46,-40,-20,0,1
-46,-40,-20,2.236067977,1
-48,-40,-21,2.236067977,1
-46,-41,-21,1.732050808,1
-45,-40,-22,2.236067977,1
-44,-40,-20,1.732050808,1
-45,-39,-19,4.123105626,1
-47,-42,-21,3,1
-46,-40,-19,2.449489743,1
-48,-39,-20,2.236067977,1
-46,-40,-20,2,1
-44,-40,-20,1,1
-45,-40,-20,1,1
-46,-40,-20,1,1
-46,-40,-21,1.414213562,1
-46,-41,-20,1,1
-46,-40,-20,1.732050808,1
-45,-41,-21,1,1
-45,-41,-20,0,1
-45,-41,-20,1,1
-45,-40,-20,1.414213562,1
-46,-41,-20,1.414213562,1
-46,-40,-21,2.449489743,1
-44,-41,-20,0,1
-44,-41,-20,1.414213562,1
-45,-40,-20,0,1
-45,-40,-20,1.414213562,1
-44,-41,-20,1,1
-45,-41,-20,0,1
-45,-41,-20,1.414213562,1
-45,-40,-21,0,1
-45,-40,-21,0,1
-45,-40,-21,1.732050808,1
-46,-41,-22,1,1
-46,-41,-21,1,1
-45,-41,-21,0,1
-45,-41,-21,1,1
-44,-41,-21,1,1
-44,-40,-21,1,1
-45,-40,-21,0,1
-45,-40,-21,1,1
-45,-40,-20,2,1
-45,-40,-22,1.414213562,1
-46,-40,-21,1.732050808,1
-47,-41,-22,3,1
-46,-39,-20,2.449489743,1
-44,-40,-21,1,1
-44,-40,-22,2.236067977,1
-45,-40,-24,2.449489743,1
-44,-39,-22,4.123105626,1
-46,-41,-25,1.732050808,1
-45,-40,-24,2.236067977,1
-46,-40,-22,2.236067977,1
-46,-39,-20,1,1
-46,-39,-19,2,1
-46,-39,-21,0,1
-46,-39,-21,1,1
-45,-39,-21,0,1
-45,-39,-21,0,1
-45,-39,-21,1.732050808,1
-46,-40,-20,1.414213562,1
-45,-40,-21,1.732050808,1
-44,-39,-20,1,1
-45,-39,-20,2.449489743,1
-46,-41,-21,2.236067977,1
-47,-41,-23,2.236067977,1
-46,-39,-23,2.449489743,1
-45,-40,-21,2.236067977,1
-45,-39,-19,2.449489743,1
-46,-41,-20,2.236067977,1
-45,-39,-20,1.732050808,1
-44,-40,-19,1,1
-44,-41,-19,2.236067977,1
-46,-40,-19,2.236067977,1
-46,-38,-20,4.242640687,1
-46,-41,-23,1.414213562,1
-47,-41,-22,0,1
-47,-41,-22,2.828427125,1
-45,-41,-20,5.099019514,1
-45,-42,-25,4,1
-49,-42,-25,1.414213562,1
-50,-42,-24,6.08276253,1
-51,-36,-24,4.582575695,1
-47,-37,-22,1,1
-47,-37,-21,8.062257748,1
-41,-39,-16,3.741657387,1
-39,-42,-15,5.744562647,1
-43,-41,-19,1.414213562,1
-43,-40,-20,2,1
-45,-40,-20,2,1
-45,-40,-18,1.732050808,1
-44,-41,-17,1.732050808,1
-45,-42,-16,2.236067977,1
-45,-43,-18,2.449489743,1
-43,-42,-17,1.414213562,1
-44,-41,-17,1,1
-44,-40,-17,3.16227766,1
-44,-41,-20,1,1
-44,-41,-21,1.414213562,1
-45,-41,-20,1.732050808,1
-44,-42,-21,1,1
-43,-42,-21,2,1
-45,-42,-21,2,1
-45,-42,-23,0,1
-45,-42,-23,1.414213562,1
-45,-41,-22,1.414213562,1
-44,-41,-21,1.414213562,1
-43,-41,-22,1.414213562,1
-44,-41,-23,2.236067977,1
-44,-40,-21,1.414213562,1
-43,-41,-21,2,1
-43,-41,-23,1.414213562,1
-44,-42,-23,2.236067977,1
-44,-40,-22,3.31662479,1
-45,-41,-25,4.582575695,1
-43,-40,-21,3.31662479,1
-42,-41,-24,2.236067977,1
-44,-40,-24,2,1
-44,-40,-22,2.449489743,1
-45,-42,-23,1.732050808,1
-44,-41,-22,2.236067977,1
-45,-41,-24,1.732050808,1
-44,-40,-23,1,1
-44,-40,-22,1.414213562,1
-43,-41,-22,2.828427125,1
-45,-41,-24,1.414213562,1
-44,-41,-23,1.414213562,1
-43,-41,-22,1.414213562,1
-42,-40,-22,3.16227766,1
-45,-40,-23,1.414213562,1
-44,-41,-23,1,1
-44,-41,-24,2.236067977,1
-43,-41,-22,1,1
-43,-41,-21,4.242640687,1
-46,-41,-24,2.449489743,1
-44,-40,-23,2.236067977,1
-42,-40,-22,2.236067977,1
-44,-41,-22,1,1
-44,-41,-23,1,1
-45,-41,-23,2,1
-43,-41,-23,1,1
-44,-41,-23,1,1
-44,-41,-22,0,1
-44,-41,-22,1,1
-44,-41,-23,1,1
-44,-41,-24,1,1
-45,-41,-24,1.414213562,1
-44,-41,-23,2,1
-44,-41,-21,1,1
-44,-41,-20,1,1
-44,-41,-21,1.414213562,1
-44,-40,-20,3.16227766,1
-44,-41,-23,0,1
-44,-41,-23,1.732050808,1
-45,-40,-22,2.236067977,1
-45,-41,-24,0,1
-45,-41,-24,3.605551275,1
-43,-41,-21,2,1
-45,-41,-21,1.732050808,1
-44,-42,-20,0,1
-44,-42,-20,1.414213562,1
-44,-41,-21,1.414213562,1
-43,-41,-20,1.414213562,1
-44,-41,-19,1.414213562,1
-45,-41,-18,2.236067977,1
-46,-41,-20,1.414213562,1
-45,-40,-20,1,1
-44,-40,-20,1,1
-44,-40,-19,1.414213562,1
-44,-41,-20,1.414213562,1
-45,-42,-20,1.414213562,1
-45,-41,-21,1,1
-45,-41,-20,0,1
-45,-41,-20,1.414213562,1
-44,-41,-21,1.414213562,1
-45,-41,-20,1,1
-44,-41,-20,1.732050808,1
-45,-42,-21,0,1
-45,-42,-21,1.414213562,1
-44,-42,-20,1.414213562,1
-44,-41,-19,1,1
-44,-41,-20,1.414213562,1
-43,-41,-19,1.414213562,1
-44,-42,-19,1,1
-44,-41,-19,1.414213562,1
-45,-41,-20,1.414213562,1
-45,-42,-21,2.236067977,1
-45,-41,-19,1.414213562,1
-44,-41,-20,1,1
-45,-41,-20,0,1
-45,-41,-20,0,1
-45,-41,-20,1,1
-44,-41,-20,0,1
-44,-41,-20,0,1
-44,-41,-20,1,1
-44,-42,-20,0,1
-44,-42,-20,1.414213562,1
-45,-41,-20,1,1
-45,-42,-20,1,1
-44,-42,-20,0,1
-44,-42,-20,0,1
-44,-42,-20,1.414213562,1
-44,-41,-19,1.414213562,1
-45,-41,-20,1.414213562,1
-45,-42,-21,1,1
-44,-42,-21,2,1
-44,-42,-19,1.414213562,1
-45,-42,-20,1,1
-45,-41,-20,0,1
-45,-41,-20,0,1
-45,-41,-20,1,1
-45,-42,-20,1,1
-44,-42,-20,0,1
-44,-42,-20,1,1
-45,-42,-20,1,1
-45,-41,-20,1.414213562,1
-44,-41,-19,1.732050808,1
-45,-42,-20,0,1
-45,-42,-20,1,1
-44,-42,-20,1.414213562,1
-45,-42,-21,1.414213562,1
-44,-42,-20,0,1
-44,-42,-20,0,1
-44,-42,-20,1,1
-43,-42,-20,0,1
-43,-42,-20,1.414213562,1
-44,-42,-21,0,1
-44,-42,-21,1,1
-44,-42,-20,1,1
-44,-42,-21,1,1
-44,-42,-20,0,1
-44,-42,-20,0,1
-44,-42,-20,1,1
-44,-42,-21,1,1
-44,-42,-20,0,1
-44,-42,-20,1,1
-44,-42,-21,1,1
-44,-42,-20,0,1
-44,-42,-20,1,1
-44,-42,-21,1.414213562,1
-45,-41,-21,1.414213562,1
-44,-42,-21,0,1
-44,-42,-21,1,1
-44,-42,-20,1,1
-44,-41,-20,1.414213562,1
-44,-42,-21,1,1
-44,-42,-20,1,1
-45,-42,-20,1,1
-44,-42,-20,1,1
-45,-42,-20,1,1
-44,-42,-20,1,1
-44,-41,-20,1.414213562,1
-45,-41,-21,1.414213562,1
-44,-41,-20,2,1
-46,-41,-20,1.732050808,1
-45,-42,-21,1.414213562,1
-44,-43,-21,2.236067977,1
-44,-42,-19,1.732050808,1
-43,-41,-18,2.236067977,1
-44,-41,-20,1.732050808,1
-45,-40,-21,2.828427125,1
-47,-40,-19,3.16227766,1
-44,-41,-19,0,1
-44,-41,-19,1.414213562,1
-45,-42,-19,2.449489743,1
-47,-41,-20,3.16227766,1
-44,-41,-19,1.414213562,1
-44,-40,-20,2.828427125,1
-46,-38,-20,2.236067977,1
-45,-40,-20,2.236067977,1
-47,-41,-20,2.236067977,1
-47,-40,-22,1.732050808,1
-46,-41,-21,0,1
-46,-41,-21,3.605551275,1
-43,-41,-23,2.449489743,1
-45,-42,-24,4.898979486,1
-41,-40,-22,4.242640687,1
-45,-41,-23,2.828427125,1
-47,-41,-25,3.605551275,1
-47,-39,-22,1.414213562,1
-46,-39,-21,3,1
-46,-39,-24,2.236067977,1
-46,-38,-22,2.449489743,1
-45,-40,-21,1,1
-44,-40,-21,0,1
-44,-40,-21,1,1
-44,-40,-22,3.605551275,1
-46,-40,-25,1.414213562,1
-45,-40,-24,2.236067977,1
-43,-40,-23,1.414213562,1
-43,-39,-22,4.242640687,1
-46,-39,-25,1.414213562,1
-46,-40,-26,1.414213562,1
-45,-40,-25,1.414213562,1
-44,-40,-24,1,1
-44,-40,-23,1,1
-45,-40,-23,1.732050808,1
-46,-39,-24,1.732050808,1
-45,-38,-23,2.236067977,1
-43,-38,-22,2.449489743,1
-45,-39,-23,2.236067977,1
-47,-39,-24,1.414213562,1
-46,-40,-24,1.732050808,1
-45,-39,-23,1.414213562,1
-46,-39,-24,1,1
-45,-39,-24,1.732050808,1
-44,-40,-23,1.414213562,1
-44,-39,-22,1,1
-44,-39,-23,3,1
-46,-38,-21,3.605551275,1
-46,-40,-24,3,1
-46,-40,-27,3.741657387,1
-44,-39,-24,1.414213562,1
-44,-40,-25,2,1
-44,-40,-27,2.828427125,1
-44,-38,-25,3.16227766,1
-44,-39,-28,4.123105626,1
-46,-41,-25,5.830951895,1
-46,-38,-20,0,1
-46,-38,-20,2,1
-46,-36,-20,5.830951895,1
-49,-39,-24,1,1
-48,-39,-24,1.414213562,1
-47,-39,-23,1.732050808,1
-46,-38,-22,1,1
-46,-37,-22,1.414213562,1
-46,-38,-21,2,1
-44,-38,-21,3,1
-44,-38,-24,3.31662479,1
-47,-39,-25,1.414213562,1
-46,-39,-26,1,1
-45,-39,-26,2.449489743,1
-46,-38,-24,3.741657387,1
-45,-35,-22,5.744562647,1
-46,-39,-26,3.16227766,1
-45,-39,-23,1.414213562,1
-44,-38,-23,2.828427125,1
-46,-38,-25,2,1
-46,-38,-27,1,1
-47,-38,-27,2.449489743,1
-46,-39,-25,1.732050808,1
-45,-38,-24,2,1
-43,-38,-24,2.236067977,1
-44,-38,-22,2,1
-46,-38,-22,3.31662479,1
-47,-39,-25,2.449489743,1
-46,-38,-23,0,1
-46,-38,-23,1.414213562,1
-46,-37,-24,0,1
-46,-37,-24,1,1
-46,-38,-24,1,1
-45,-38,-24,0,1
-45,-38,-24,1.414213562,1
-45,-39,-25,1.732050808,1
-44,-38,-24,1.414213562,1
-45,-38,-25,1.414213562,1
-46,-39,-25,1.732050808,1
-47,-40,-26,4.69041576,1
-44,-38,-23,0,1
-44,-38,-23,3.16227766,1
-44,-39,-26,4.69041576,1
-47,-37,-23,0,1
-47,-37,-23,2.236067977,1
-47,-38,-25,1,1
-46,-38,-25,4.358898944,1
-43,-37,-22,4.69041576,1
-46,-39,-25,1.732050808,1
-45,-40,-24,1.414213562,1
-46,-39,-24,1.414213562,1
-46,-38,-23,1,1
-47,-38,-23,2.236067977,1
-46,-38,-25,2.236067977,1
-47,-38,-23,1.414213562,1
-46,-38,-22,1,1
-46,-38,-23,1,1
-46,-38,-22,1.732050808,1
-47,-39,-23,1.414213562,1
-46,-38,-23,0,1
-46,-38,-23,1,1
-45,-38,-23,1.414213562,1
-46,-38,-22,1.414213562,1
-47,-38,-21,2.236067977,1
-47,-39,-23,1,1
-47,-38,-23,1.414213562,1
-46,-39,-23,1,1
-46,-39,-22,1,1
-45,-39,-22,1.732050808,1
-44,-40,-23,1,1
-44,-40,-22,1,1
-45,-40,-22,1,1
-45,-40,-23,1.414213562,1
-45,-39,-24,2.236067977,1
-44,-39,-22,2,1
-44,-39,-24,4.358898944,1
-41,-38,-21,6,1
-45,-40,-25,2,1
-45,-40,-23,1,1
-46,-40,-23,1,1
-46,-40,-24,1.414213562,1
-45,-39,-24,1,1
-45,-40,-24,1.414213562,1
-44,-40,-23,0,1
-44,-40,-23,1,1
-44,-40,-22,1.414213562,1
-45,-40,-23,1,1
-45,-40,-24,1.414213562,1
-44,-40,-23,0,1
-44,-40,-23,1.414213562,1
-45,-40,-22,1.414213562,1
-45,-39,-23,2.236067977,1
-45,-41,-24,1.732050808,1
-44,-40,-23,1.414213562,1
-44,-39,-22,1,1
-44,-40,-22,1,1
-45,-40,-22,0,1
-45,-40,-22,1,1
-44,-40,-22,1,1
-44,-40,-23,1,1
-44,-41,-23,1.414213562,1
-44,-40,-22,2,1
-44,-40,-24,1,1
-44,-40,-23,1,1
-45,-40,-23,1.414213562,1
-44,-41,-23,0,1
-44,-41,-23,1,1
-44,-40,-23,1,1
-44,-40,-24,1,1
-44,-40,-23,0,1
-44,-40,-23,1,1
-44,-39,-23,1,1
-44,-40,-23,2.449489743,1
-45,-41,-25,2.236067977,1
-43,-41,-24,1.732050808,1
-44,-40,-23,1.414213562,1
-45,-40,-22,1.414213562,1
-44,-40,-23,1,1
-43,-40,-23,0,1
-43,-40,-23,1.732050808,1
-44,-41,-24,1.414213562,1
-43,-41,-23,1,1
-43,-40,-23,2.828427125,1
-43,-42,-25,3.16227766,1
-46,-42,-26,3.31662479,1
-43,-41,-25,1,1
-44,-41,-25,1.414213562,1
-44,-40,-24,0,1
-44,-40,-24,0,1
-44,-40,-24,0,1
-44,-40,-24,1,1
-43,-40,-24,0,1
-43,-40,-24,1,1
-43,-41,-24,1.732050808,1
-44,-40,-25,1.414213562,1
-43,-40,-24,0,1
-43,-40,-24,0,1
-43,-40,-24,1,1
-44,-40,-24,1.414213562,1
-43,-41,-24,0,1
-43,-41,-24,0,1
-43,-41,-24,0,1
-43,-41,-24,1.414213562,1
-44,-41,-25,1,1
-44,-41,-26,2.236067977,1
-44,-40,-24,1,1
-44,-40,-25,3,1
-41,-40,-25,1,1
-41,-40,-24,3.31662479,1
-42,-41,-27,1.732050808,1
-41,-40,-26,1.414213562,1
-42,-41,-26,3.16227766,1
-43,-41,-29,0,1
-43,-41,-29,5.916079783,1
-40,-40,-24,3.605551275,1
-42,-40,-27,2,1
-44,-40,-27,3,1
-41,-40,-27,1.732050808,1
-42,-41,-28,1.732050808,1
-41,-40,-27,1,1
-41,-41,-27,1.732050808,1
-40,-40,-26,2.449489743,1
-41,-41,-28,2.236067977,1
-41,-40,-26,1.414213562,1
-42,-39,-26,4.242640687,1
-43,-40,-30,1,1
-43,-40,-31,6.164414003,1
-37,-41,-30,3,1
-40,-41,-30,1.414213562,1
-39,-40,-30,1.414213562,1
-40,-41,-30,2.236067977,1
-40,-40,-28,1.732050808,1
-41,-39,-27,1,1
-41,-40,-27,2,1
-41,-40,-29,1.414213562,1
-42,-40,-30,1,1
-42,-40,-31,3.741657387,1
-40,-39,-28,1.732050808,1
-41,-40,-29,2.236067977,1
-39,-41,-29,1.414213562,1
-39,-40,-28,3,1
-41,-41,-30,1.414213562,1
-41,-40,-29,2.449489743,1
-42,-39,-27,2.449489743,1
-40,-40,-28,2.236067977,1
-41,-40,-30,2,1
-41,-40,-28,1.414213562,1
-42,-40,-29,0,1
-42,-40,-29,2.236067977,1
-42,-39,-27,1.414213562,1
-42,-40,-28,1.414213562,1
-42,-39,-29,2.449489743,1
-41,-40,-27,1.414213562,1
-42,-40,-28,1.414213562,1
-41,-39,-28,1,1
-42,-39,-28,1,1
-42,-40,-28,1.414213562,1
-43,-40,-27,1.414213562,1
-42,-40,-28,1,1
-42,-39,-28,1,1
-43,-39,-28,1.414213562,1
-43,-40,-27,0,1
-43,-40,-27,1.414213562,1
-43,-39,-28,1.414213562,1
-42,-40,-28,0,1
-42,-40,-28,1.414213562,1
-42,-39,-27,1,1
-42,-40,-27,1,1
-42,-40,-26,2.236067977,1
-42,-39,-28,0,1
-42,-39,-28,2.236067977,1
-43,-39,-26,1,1
-42,-39,-26,1.414213562,1
-43,-39,-27,1.414213562,1
-43,-40,-26,1,1
-42,-40,-26,1.414213562,1
-43,-40,-27,1,1
-44,-40,-27,1,1
-43,-40,-27,1.414213562,1
-42,-40,-26,1,1
-42,-40,-25,2.449489743,1
-43,-39,-27,1,1
-43,-40,-27,1,1
-43,-40,-26,1.732050808,1
-44,-39,-27,1.414213562,1
-44,-40,-26,1,1
-43,-40,-26,1,1
-43,-39,-26,0,1
-43,-39,-26,1.732050808,1
-42,-40,-27,1,1
-42,-40,-26,1.414213562,1
-43,-40,-27,0,1
-43,-40,-27,0,1
-43,-40,-27,1,1
-43,-40,-26,0,1
-43,-40,-26,1.414213562,1
-44,-39,-26,1.414213562,1
-43,-39,-27,0,1
-43,-39,-27,1,1
-42,-39,-27,1.732050808,1
-41,-40,-26,3.16227766,1
-44,-39,-26,2.236067977,1
-45,-39,-28,1,1
-44,-39,-28,2.449489743,1
-43,-40,-26,1,1
-43,-39,-26,1.732050808,1
-42,-40,-27,1.414213562,1
-42,-39,-26,1,1
-43,-39,-26,2.449489743,1
-44,-40,-28,2.236067977,1
-42,-40,-27,2,1
-42,-40,-25,1,1
-42,-39,-25,2.236067977,1
-42,-40,-27,0,1
-42,-40,-27,1.732050808,1
-43,-39,-26,1.732050808,1
-42,-40,-27,1,1
-42,-40,-26,0,1
-42,-40,-26,2.236067977,1
-44,-40,-27,1,1
-43,-40,-27,1,1
-42,-40,-27,0,1
-42,-40,-27,0,1
-42,-40,-27,1,1
-42,-40,-26,0,1
-42,-40,-26,1,1
-42,-40,-27,1,1
-43,-40,-27,1.414213562,1
-42,-40,-26,1,1
-41,-40,-26,1,1
-42,-40,-26,1,1
-42,-40,-27,0,1
-42,-40,-27,1,1
-41,-40,-27,1.414213562,1
-42,-40,-26,0,1
-42,-40,-26,1.414213562,1
-41,-41,-26,1.414213562,1
-42,-40,-26,1.414213562,1
-43,-40,-27,1.732050808,1
-42,-41,-26,1,1
-42,-40,-26,2.449489743,1
-44,-41,-27,2.449489743,1
-42,-40,-26,2.449489743,1
-41,-39,-24,2.449489743,1
-43,-40,-25,1.414213562,1
-44,-40,-26,3.31662479,1
-43,-39,-23,3,1
-41,-40,-21,2.449489743,1
-42,-41,-23,3.741657387,1
-41,-43,-26,1.414213562,1
-40,-43,-27,5.477225575,1
-45,-42,-29,3,1
-43,-40,-28,3.31662479,1
-42,-41,-31,3,1
-44,-40,-29,1,1
-44,-40,-28,2.236067977,1
-44,-39,-26,1.414213562,1
-45,-39,-25,1.414213562,1
-44,-39,-24,1,1
-44,-39,-23,1,1
-44,-38,-23,2.236067977,1
-44,-39,-25,0,1
-44,-39,-25,4.358898944,1
